Asset1,Asset2,Similarity
ADSK,AXON,0.9885020922892931
ADSK,BKNG,0.9960178420181769
ADSK,CDNS,0.9991964503065562
ADSK,CSGP,0.9568295371562503
ADSK,FTNT,0.999950824740791
ADSK,GFS,0.9795091163714302
ADSK,GOOG,0.9999482316242966
ADSK,GOOGL,0.9997659862744337
ADSK,INTC,0.9541595015689809
ADSK,INTU,0.9990236471234109
ADSK,KLAC,0.9950880632512331
ADSK,LRCX,0.9917823499884372
ADSK,LULU,0.9833345370711354
ADSK,MAR,0.9556341794783504
ADSK,MCHP,0.9989778780137826
ADSK,MELI,0.9689603812193908
ADSK,META,0.9643872188862603
ADSK,MRVL,0.9596627154665074
ADSK,MSFT,0.9813531310295691
ADSK,MSTR,0.9698182982876848
ADSK,MU,0.9862340274556377
ADSK,NXPI,0.9999001102408719
ADSK,ON,0.9753179952025006
ADSK,PANW,0.9502597321271598
ADSK,PYPL,0.989502312160132
ADSK,QCOM,0.9995798924266102
ADSK,SNPS,0.9790015943539585
ADSK,TTWO,0.988573201393948
ADSK,WBD,0.9641331307951714
ADSK,WDAY,0.9884737397551732
AEP,AMGN,0.9997992178771032
AEP,AZN,0.9672615211422617
AEP,EXC,0.9991764976779889
AEP,GILD,0.9962946107761605
AEP,KDP,0.9975607510010509
AEP,KHC,0.9944311806585056
AEP,MDLZ,0.9956474984847018
AEP,ORLY,0.9806510464593228
AEP,PEP,0.9988499290407717
AEP,REGN,0.9505740293437893
AEP,TMUS,0.954605461808063
AEP,VRTX,0.9653032303886727
AEP,XEL,0.9999463229816387
AMAT,AMD,0.978707866886401
AMAT,AMZN,0.9924772630830556
AMAT,ANSS,0.9833288978735345
AMAT,ARM,0.9969105180852058
AMAT,ASML,0.9942845727103529
AMAT,AVGO,0.9652086202343432
AMAT,AXON,0.9971745279254962
AMAT,BKNG,0.9862748228399953
AMAT,CDNS,0.9993336720984142
AMAT,FTNT,0.9977775996887444
AMAT,GFS,0.9920488649940417
AMAT,GOOG,0.9962374757142946
AMAT,GOOGL,0.9951789901319276
AMAT,INTU,0.992713519478482
AMAT,KLAC,0.9997455981414602
AMAT,LRCX,0.9986644068862411
AMAT,LULU,0.9665386630197935
AMAT,MCHP,0.9925895914194091
AMAT,MELI,0.9850371041072468
AMAT,META,0.9817995604580741
AMAT,MRVL,0.9783637561333223
AMAT,MSFT,0.9637665934778086
AMAT,MSTR,0.9856332964388699
AMAT,MU,0.9959957999549753
AMAT,NFLX,0.9653785021930049
AMAT,NVDA,0.9626374726389607
AMAT,NXPI,0.9980497299368588
AMAT,ON,0.9893549883368916
AMAT,PANW,0.9713073862412024
AMAT,PYPL,0.9976598576736432
AMAT,QCOM,0.9988667897139119
AMAT,SNPS,0.9917305263193997
AMAT,TTWO,0.9972097987520047
AMAT,WDAY,0.9971604335169599
AMD,AMZN,0.9964748747002836
AMD,APP,0.9920030520283273
AMD,ARM,0.959562031483947
AMD,ASML,0.9512003004497533
AMD,AXON,0.9913614747931143
AMD,CDNS,0.9705639111527035
AMD,CRWD,0.9673184056057224
AMD,DASH,0.9887079524707798
AMD,DDOG,0.9630263158767267
AMD,FTNT,0.9628559659184097
AMD,GFS,0.9967584420194483
AMD,GOOG,0.9572366739263466
AMD,GOOGL,0.9538587374706102
AMD,KLAC,0.9830885294557615
AMD,LRCX,0.9880056327332642
AMD,MDB,0.9584331642226809
AMD,MELI,0.9994382468925357
AMD,META,0.9998775918486252
AMD,MRVL,0.99999860583258
AMD,MSTR,0.9993150393276781
AMD,MU,0.9931390115282029
AMD,NFLX,0.9983657643896225
AMD,NVDA,0.9977234334959737
AMD,NXPI,0.9639861185690306
AMD,ON,0.998159126335281
AMD,PANW,0.9994422325598309
AMD,PLTR,0.9684418810371056
AMD,PYPL,0.9904515790234507
AMD,QCOM,0.9678298413643636
AMD,SNPS,0.9969568261438565
AMD,TEAM,0.9861013833114299
AMD,TSLA,0.9900625314117556
AMD,TTD,0.986252475651189
AMD,TTWO,0.9912995892595737
AMD,WDAY,0.9913860354898029
AMD,ZS,0.964472769911361
AMGN,AZN,0.9721526057219293
AMGN,EXC,0.9997889242474014
AMGN,GILD,0.9978179681197108
AMGN,KDP,0.9987591882945523
AMGN,KHC,0.9921197457105931
AMGN,MDLZ,0.9973151181697734
AMGN,ORLY,0.9843768794945897
AMGN,PEP,0.9996101228274334
AMGN,REGN,0.9566049494923695
AMGN,TMUS,0.9603825947311124
AMGN,VRTX,0.9703419844705191
AMGN,XEL,0.9995379364678542
AMZN,ANSS,0.9536695747284267
AMZN,APP,0.977917814509285
AMZN,ARM,0.9797947501737128
AMZN,ASML,0.9737340202658384
AMZN,AXON,0.9988698759570517
AMZN,BKNG,0.9586408243096798
AMZN,CDNS,0.9873473500272251
AMZN,DASH,0.9726510184812713
AMZN,FTNT,0.982113851094728
AMZN,GFS,0.9999940456828107
AMZN,GOOG,0.9781326768553834
AMZN,GOOGL,0.9756852424042003
AMZN,INTU,0.9704930853362611
AMZN,KLAC,0.9949861929421223
AMZN,LRCX,0.997477170514902
AMZN,MCHP,0.9702456261738438
AMZN,MELI,0.9987266526967953
AMZN,META,0.9976654789534737
AMZN,MRVL,0.9963334004860045
AMZN,MSTR,0.998896835565579
AMZN,MU,0.9994483507266378
AMZN,NFLX,0.9900522233620231
AMZN,NVDA,0.9885488008901946
AMZN,NXPI,0.9828991696582122
AMZN,ON,0.9997284801417234
AMZN,PANW,0.9931175116179008
AMZN,PYPL,0.9985255166615787
AMZN,QCOM,0.985525754928523
AMZN,SNPS,0.9999822654082667
AMZN,TEAM,0.9686870842274101
AMZN,TSLA,0.9747749243384246
AMZN,TTD,0.9689130848553509
AMZN,TTWO,0.9988473791236165
AMZN,WDAY,0.9988787649548088
ANSS,ARM,0.9945733363124849
ANSS,ASML,0.9971219670915146
ANSS,AVGO,0.996664152381602
ANSS,AXON,0.9668910848172959
ANSS,BKNG,0.9998558171448588
ANSS,CDNS,0.9893105920169428
ANSS,CPRT,0.9720551246118544
ANSS,CSGP,0.9822580062568227
ANSS,FTNT,0.99325968623118
ANSS,GFS,0.9526256771295785
ANSS,GOOG,0.9953879766741099
ANSS,GOOGL,0.9964218778744438
ANSS,INTC,0.980520283391578
ANSS,INTU,0.9980748236488408
ANSS,KLAC,0.9789773852109835
ANSS,LRCX,0.9726207919510009
ANSS,LULU,0.9970701101922145
ANSS,MAR,0.9814836862821533
ANSS,MCHP,0.9981378188612732
ANSS,MSFT,0.9962037083409839
ANSS,MU,0.9631353201284983
ANSS,NXPI,0.9927620344819427
ANSS,PYPL,0.9685951834136688
ANSS,QCOM,0.9908687750372973
ANSS,SNPS,0.951860891338563
ANSS,TTWO,0.9670111720548649
ANSS,TXN,0.9581560468716808
ANSS,WBD,0.986844598092614
ANSS,WDAY,0.9668432471172929
APP,AXON,0.9668796453638909
APP,CRWD,0.9915862077516331
APP,DASH,0.9997151149758419
APP,DDOG,0.9893279915813422
APP,GFS,0.9786331912847644
APP,KLAC,0.9521131535209122
APP,LRCX,0.9606149274389553
APP,MDB,0.9867796086242965
APP,MELI,0.9872158544715619
APP,META,0.9899068641781741
APP,MRVL,0.9922124247668002
APP,MSTR,0.9866528840455714
APP,MU,0.9704375110942307
APP,NFLX,0.9975946532650144
APP,NVDA,0.9982563652285411
APP,ON,0.9825220941881541
APP,PANW,0.9956646534645883
APP,PDD,0.9694456326893346
APP,PLTR,0.992154785947309
APP,PYPL,0.9651310103368452
APP,SNPS,0.9791451260477343
APP,TEAM,0.9991853501005804
APP,TSLA,0.9998942364217583
APP,TTD,0.9992217344308068
APP,TTWO,0.9667593232176959
APP,WDAY,0.9669274572320556
APP,ZS,0.9901034030260465
ARM,ASML,0.9995984625309386
ARM,AVGO,0.9827648213389746
ARM,AXON,0.9881934541172094
ARM,BKNG,0.9961965740677649
ARM,CDNS,0.9991131238783103
ARM,CSGP,0.957416926525061
ARM,FTNT,0.9999286599811779
ARM,GFS,0.9790987200175378
ARM,GOOG,0.999966808306547
ARM,GOOGL,0.9998077959584202
ARM,INTC,0.9547644340003341
ARM,INTU,0.9991111752620662
ARM,KLAC,0.9948852859860018
ARM,LRCX,0.9915208913570751
ARM,LULU,0.9837011660372192
ARM,MAR,0.9562294924983675
ARM,MCHP,0.9990674808454737
ARM,MELI,0.968457104022471
ARM,META,0.963848915419222
ARM,MRVL,0.9590906410668797
ARM,MSFT,0.9817408688905254
ARM,MSTR,0.9693218878062929
ARM,MU,0.985896705106109
ARM,NXPI,0.9998693948399264
ARM,ON,0.9748682593749082
ARM,PYPL,0.9892072376882757
ARM,QCOM,0.999519067173399
ARM,SNPS,0.9785862255286784
ARM,TTWO,0.9882655071872871
ARM,WBD,0.9646693446007395
ARM,WDAY,0.9881647260349071
ASML,AVGO,0.987608354467376
ASML,AXON,0.9834553035700339
ASML,BKNG,0.9982655779177351
ASML,CDNS,0.9975188212152032
ASML,CPRT,0.9514599448477579
ASML,CSGP,0.9652132657541251
ASML,FTNT,0.9991886904194363
ASML,GFS,0.9729424957550824
ASML,GOOG,0.9997961504611804
ASML,GOOGL,0.9999618686151268
ASML,INTC,0.9628070643722837
ASML,INTU,0.9999044254404121
ASML,KLAC,0.9916235752481797
ASML,LRCX,0.9874406043918076
ASML,LULU,0.9884012510532746
ASML,MAR,0.9641370691463739
ASML,MCHP,0.9998897419522768
ASML,MELI,0.9610075251210884
ASML,META,0.955911855957326
ASML,MRVL,0.9506837079304138
ASML,MSFT,0.9867367767943923
ASML,MSTR,0.9619678935178275
ASML,MU,0.9807587049918075
ASML,NXPI,0.9990099626003197
ASML,ON,0.9681641185570589
ASML,PYPL,0.9846581924957587
ASML,QCOM,0.9982390252551284
ASML,SNPS,0.9723607355785879
ASML,TTWO,0.9835405167782716
ASML,WBD,0.9717474269690779
ASML,WDAY,0.9834213398715794
AVGO,BKNG,0.9951346147317423
AVGO,CDNS,0.9741093949292091
AVGO,CPRT,0.9879712051888331
AVGO,CSGP,0.9942864693742793
AVGO,FTNT,0.980486617887287
AVGO,GOOG,0.9842383564638376
AVGO,GOOGL,0.9862001861110156
AVGO,IDXX,0.962646520382383
AVGO,INTC,0.9932795298816579
AVGO,INTU,0.9896836941201694
AVGO,KLAC,0.9590653015531642
AVGO,LRCX,0.9504097483273359
AVGO,LULU,0.999986814533552
AVGO,MAR,0.9938420951305845
AVGO,MCHP,0.9898299034885748
AVGO,MSFT,0.9999850950484838
AVGO,NXPI,0.9796488532066976
AVGO,QCOM,0.9765596191394813
AVGO,TXN,0.9783210094420344
AVGO,WBD,0.9967470341800423
AXON,BKNG,0.9710849759810424
AXON,CDNS,0.9937682550217759
AXON,DASH,0.9605122608906407
AXON,FTNT,0.9899530133545317
AXON,GFS,0.9986999125816373
AXON,GOOG,0.9869123604012012
AXON,GOOGL,0.9849997530745772
AXON,INTU,0.9808568370896673
AXON,KLAC,0.9986151867046982
AXON,LRCX,0.9997238595280183
AXON,MCHP,0.9806568913487297
AXON,MELI,0.9952002090959762
AXON,META,0.9932922392318482
AXON,MRVL,0.9911410810459537
AXON,MSTR,0.995536079291665
AXON,MU,0.9998973404940092
AXON,NFLX,0.9822460452132765
AXON,NVDA,0.9802594753132805
AXON,NXPI,0.9905405112173162
AXON,ON,0.9974911683078939
AXON,PANW,0.9864285079690254
AXON,PYPL,0.999977120729219
AXON,QCOM,0.9924693165513039
AXON,SNPS,0.9985691010906899
AXON,TEAM,0.9557917115207053
AXON,TSLA,0.9630653847400034
AXON,TTD,0.9560594444653916
AXON,TTWO,0.9999998890789799
AXON,WDAY,0.99999998244192
AZN,BIIB,0.9802125905351473
AZN,BKR,0.9666696075449525
AZN,CCEP,0.9718187976978837
AZN,CEG,0.9886544811002926
AZN,CSX,0.9764759513130586
AZN,EXC,0.9767621584503369
AZN,GILD,0.9855042137020226
AZN,HON,0.978398948518109
AZN,KDP,0.9826170154863089
AZN,MDLZ,0.9867037213073886
AZN,MNST,0.9748284997154629
AZN,ORLY,0.9982273309661407
AZN,PCAR,0.9695122075199178
AZN,PEP,0.9783169198976215
AZN,REGN,0.9982523936791649
AZN,ROP,0.9710047772553047
AZN,TMUS,0.9989478840551281
AZN,VRSK,0.9620500518619612
AZN,VRTX,0.9999710725618985
AZN,XEL,0.9645801590454282
BIIB,BKR,0.9982216840051459
BIIB,CCEP,0.9992510523660981
BIIB,CEG,0.9988248094569069
BIIB,CHTR,0.9665132451588261
BIIB,CMCSA,0.9776316425101775
BIIB,COST,0.9898100535594622
BIIB,CSCO,0.9922008849682682
BIIB,CSX,0.9998367510382813
BIIB,CTAS,0.986918362189681
BIIB,FAST,0.9891390704850956
BIIB,HON,0.9999598287576477
BIIB,LIN,0.9736222279433638
BIIB,MNST,0.9996727963065559
BIIB,ORLY,0.9666938759671981
BIIB,PAYX,0.9882520261985062
BIIB,PCAR,0.9988337647939912
BIIB,REGN,0.9901971806253536
BIIB,ROP,0.9991124926186989
BIIB,TMUS,0.9882591414374485
BIIB,VRSK,0.9970281548075303
BIIB,VRTX,0.9816898619013799
BKNG,CDNS,0.9916441421708626
BKNG,CPRT,0.9679287004128667
BKNG,CSGP,0.9789319093463125
BKNG,FTNT,0.9950847156596302
BKNG,GFS,0.9576529304089538
BKNG,GOOG,0.9968734381345778
BKNG,GOOGL,0.9977134025548094
BKNG,INTC,0.9770435921706502
BKNG,INTU,0.9989840854775686
BKNG,KLAC,0.9822997712853015
BKNG,LRCX,0.9764268412618367
BKNG,LULU,0.9956274415940382
BKNG,MAR,0.9780895880546082
BKNG,MCHP,0.9990297138701592
BKNG,MSFT,0.9945818552492489
BKNG,MU,0.9675645620247142
BKNG,NXPI,0.994658246914318
BKNG,ON,0.9517484558588336
BKNG,PYPL,0.9726776672668666
BKNG,QCOM,0.9930154158355531
BKNG,SNPS,0.9569287556625566
BKNG,TTWO,0.9711973122878867
BKNG,TXN,0.9531572269850105
BKNG,WBD,0.9839570097853287
BKNG,WDAY,0.9710402218169703
BKR,CCEP,0.9997807394421983
BKR,CEG,0.9941594484870768
BKR,CHTR,0.9800916554393845
BKR,CMCSA,0.9884307518608885
BKR,COST,0.9965381065554315
BKR,CSCO,0.9978668953181807
BKR,CSX,0.999135807399953
BKR,CTAS,0.9947738402414198
BKR,FANG,0.950681172733001
BKR,FAST,0.9961418492273815
BKR,HON,0.998715895758131
BKR,LIN,0.9854920244623236
BKR,MNST,0.9994198691549895
BKR,PAYX,0.9956051288781417
BKR,PCAR,0.9999356348876299
BKR,REGN,0.9801100393189393
BKR,ROP,0.9998466634943577
BKR,TMUS,0.9773939203814062
BKR,VRSK,0.9998474367510698
BKR,VRTX,0.9685890334843635
CCEP,CEG,0.99620131178933
CCEP,CHTR,0.9757192656335991
CCEP,CMCSA,0.985038037067867
CCEP,COST,0.9945787320210762
CCEP,CSCO,0.9962811267242085
CCEP,CSX,0.9997870942113007
CCEP,CTAS,0.9924177161226728
CCEP,FAST,0.9940858102237353
CCEP,HON,0.9995577499987359
CCEP,LIN,0.9817220144467663
CCEP,MNST,0.9999138948970662
CCEP,ORLY,0.956066347392666
CCEP,PAYX,0.9934258128330614
CCEP,PCAR,0.9999539656226474
CCEP,REGN,0.9840507334864163
CCEP,ROP,0.999994121078632
CCEP,TMUS,0.9816068320404021
CCEP,VRSK,0.9992624507927648
CCEP,VRTX,0.9735836847019368
CDNS,FTNT,0.9995447962207576
CDNS,GFS,0.9867942560760288
CDNS,GOOG,0.9987368967381358
CDNS,GOOGL,0.9980955741888019
CDNS,INTU,0.996450175905286
CDNS,KLAC,0.9982561851771349
CDNS,LRCX,0.996113177468188
CDNS,LULU,0.9752575128908344
CDNS,MCHP,0.9963634363777775
CDNS,MELI,0.978090338888151
CDNS,META,0.9742133777706614
CDNS,MRVL,0.9701603899177556
CDNS,MSFT,0.9728605342610808
CDNS,MSTR,0.9788118019885043
CDNS,MU,0.9920690856120662
CDNS,NFLX,0.9552142413364054
CDNS,NVDA,0.9521122209225922
CDNS,NXPI,0.9996631392834553
CDNS,ON,0.9833842697900556
CDNS,PANW,0.9619795945001747
CDNS,PYPL,0.9944995260227808
CDNS,QCOM,0.9999383528991796
CDNS,SNPS,0.9863854499838421
CDNS,TTWO,0.9938206453703856
CDNS,WBD,0.9527202472249809
CDNS,WDAY,0.9937473496296533
CDW,CHTR,0.9800656312930764
CDW,CMCSA,0.9694989815796984
CDW,COST,0.950285389283516
CDW,CTAS,0.9560437674885066
CDW,CTSH,0.999149971963487
CDW,DXCM,0.9822777380886528
CDW,EA,0.9995567206130029
CDW,FANG,0.996431420112973
CDW,FAST,0.9517191697364532
CDW,GEHC,0.9673492645462453
CDW,ISRG,0.9797852762366556
CDW,LIN,0.9738186510322886
CDW,ODFL,0.9939153145768477
CDW,PAYX,0.9535189152467273
CDW,ROST,0.9989597754984707
CDW,SBUX,0.9971521405616262
CEG,CHTR,0.9529400973709541
CEG,CMCSA,0.9662890528959334
CEG,COST,0.9817455005780422
CEG,CSCO,0.9849935552197454
CEG,CSX,0.9977860349092906
CEG,CTAS,0.9779447398333085
CEG,FAST,0.9808529114635919
CEG,HON,0.9983502654572601
CEG,LIN,0.9614196290775098
CEG,MDLZ,0.9510959260398327
CEG,MNST,0.9972582518212333
CEG,ORLY,0.9779621172890128
CEG,PAYX,0.9796833626230591
CEG,PCAR,0.995319906734963
CEG,REGN,0.9958031422986162
CEG,ROP,0.9958968604429295
CEG,TMUS,0.9945027975565065
CEG,VRSK,0.992122694203405
CEG,VRTX,0.989768388391501
CHTR,CMCSA,0.9988667026550301
CHTR,COST,0.9932052158149054
CHTR,CSCO,0.9909623477237303
CHTR,CSX,0.9709921464153729
CHTR,CTAS,0.9952416237233769
CHTR,CTSH,0.9710426150285457
CHTR,EA,0.9855460783478556
CHTR,FANG,0.9933375278598608
CHTR,FAST,0.993734220030881
CHTR,HON,0.9687745536475624
CHTR,LIN,0.9995700112188358
CHTR,MNST,0.9727610734940961
CHTR,ODFL,0.9522189079016276
CHTR,PAYX,0.9943781835454552
CHTR,PCAR,0.9777759228873962
CHTR,ROP,0.9764645584644944
CHTR,ROST,0.9699865934911103
CHTR,SBUX,0.9622912969522364
CHTR,VRSK,0.9834101656420642
CMCSA,COST,0.9976185721534081
CMCSA,CSCO,0.9962237383109573
CMCSA,CSX,0.9812722957495547
CMCSA,CTAS,0.9987512945159691
CMCSA,CTSH,0.9585713216960268
CMCSA,EA,0.9763661611142314
CMCSA,FANG,0.9867268398667153
CMCSA,FAST,0.9979276981096739
CMCSA,HON,0.9794775723734249
CMCSA,LIN,0.9998328004119438
CMCSA,MNST,0.9826917087805374
CMCSA,PAYX,0.9982909719670878
CMCSA,PCAR,0.9866462890811468
CMCSA,ROP,0.9856231840672867
CMCSA,ROST,0.9573141189311872
CMCSA,VRSK,0.9909292540276716
COST,CSCO,0.9998397012194435
COST,CSX,0.992221316795209
COST,CTAS,0.9998185952989456
COST,EA,0.9591345103015161
COST,FANG,0.9731766801290501
COST,FAST,0.9999892471458933
COST,HON,0.9910466129946317
COST,LIN,0.9961905548237392
COST,MNST,0.9931285227600015
COST,PAYX,0.999944299925035
COST,PCAR,0.9955307096823934
COST,REGN,0.9602180159953866
COST,ROP,0.9949294503845648
COST,TMUS,0.9564328771480652
COST,VRSK,0.9978382467697513
CPRT,CSGP,0.9988331735140061
CPRT,DXCM,0.9692572604449338
CPRT,GEHC,0.9836809659100971
CPRT,IDXX,0.9929370157901332
CPRT,INTC,0.9992293900098884
CPRT,INTU,0.9556240698599201
CPRT,ISRG,0.97234232103725
CPRT,LULU,0.9871640742641624
CPRT,MAR,0.999022130340664
CPRT,MCHP,0.9559252694922815
CPRT,MSFT,0.9888007755935203
CPRT,TXN,0.9985776087987563
CPRT,WBD,0.9972202188904357
CRWD,DASH,0.9943934055252266
CRWD,DDOG,0.9998652957679631
CRWD,MDB,0.999456420379708
CRWD,MELI,0.9582770318725903
CRWD,META,0.9632326908237091
CRWD,MRVL,0.967740467144056
CRWD,MSTR,0.957272384082691
CRWD,NFLX,0.9802280927482635
CRWD,NVDA,0.98221626800694
CRWD,ON,0.9501591239372729
CRWD,PANW,0.9752466544816467
CRWD,PDD,0.9930433318351037
CRWD,PLTR,0.9999900147933396
CRWD,TEAM,0.9960024640312425
CRWD,TSLA,0.9933639729519007
CRWD,TTD,0.9959205964871931
CRWD,ZS,0.9999395856396759
CSCO,CSX,0.9942911338871078
CSCO,CTAS,0.9993173036954757
CSCO,EA,0.9539146689135551
CSCO,FANG,0.9689015847164664
CSCO,FAST,0.9997459194444629
CSCO,HON,0.9932782953731758
CSCO,LIN,0.9944695371967405
CSCO,MNST,0.9950646698434847
CSCO,PAYX,0.9995950371668817
CSCO,PCAR,0.9970620011177691
CSCO,REGN,0.9650639572771034
CSCO,ROP,0.9965707167617426
CSCO,TMUS,0.9615068283399275
CSCO,VRSK,0.9988549407844918
CSCO,VRTX,0.9502896045559853
CSGP,DXCM,0.9562436384672122
CSGP,FTNT,0.9539000941841764
CSGP,GEHC,0.9738440857847046
CSGP,GOOG,0.9597374133687971
CSGP,GOOGL,0.9628931564006679
CSGP,IDXX,0.986048724846717
CSGP,INTC,0.9999590336438938
CSGP,INTU,0.9687358423320847
CSGP,ISRG,0.9599282512658102
CSGP,LULU,0.9937251992117114
CSGP,MAR,0.9999916553779346
CSGP,MCHP,0.9689894181795611
CSGP,MSFT,0.9948544565225118
CSGP,NXPI,0.9526259213731204
CSGP,TXN,0.9948375355714225
CSGP,WBD,0.999655038016089
CSX,CTAS,0.9896702694095828
CSX,FAST,0.9916333529234602
CSX,HON,0.999958540009061
CSX,LIN,0.9775859074990021
CSX,MNST,0.9999717806605898
CSX,ORLY,0.9619116905580104
CSX,PAYX,0.9908521610023348
CSX,PCAR,0.9995430825999319
CSX,REGN,0.9875117836600524
CSX,ROP,0.999710462899441
CSX,TMUS,0.9853371746748468
CSX,VRSK,0.9982573539333617
CSX,VRTX,0.9780877980093935
CTAS,EA,0.9643497901448768
CTAS,FANG,0.9773820045686032
CTAS,FAST,0.9998961717609254
CTAS,HON,0.9883237879661256
CTAS,LIN,0.9976707715660432
CTAS,MNST,0.9907193532359646
CTAS,PAYX,0.9999639332625104
CTAS,PCAR,0.9935513771044745
CTAS,REGN,0.9547250118008314
CTAS,ROP,0.9928333389043325
CTAS,TMUS,0.9506986498539994
CTAS,VRSK,0.9964055269073979
CTSH,DXCM,0.9891692447772468
CTSH,EA,0.9974797857361701
