Asset1,Asset2,Similarity
ADI,MCHP,0.9947541601843208
ADI,MRVL,0.9487378895995958
ADI,MU,0.9813327922565288
ADI,NXPI,0.9925278683062322
ADI,ON,0.9753950934648739
ADI,QCOM,0.9940232388269262
ADI,TXN,0.9865283182407593
ADP,AZN,0.944675893023091
ADP,BIIB,0.9933553953951658
ADP,CCEP,0.9372478771960762
ADP,CEG,0.9666605827708452
ADP,CHTR,0.9627568398490823
ADP,CMCSA,0.9260537406269247
ADP,COST,0.9949169163721351
ADP,CTAS,0.9876990581216314
ADP,EA,0.9376802810049069
ADP,FAST,0.965375741422714
ADP,MNST,0.9950105550425582
ADP,ORLY,0.9441082994143025
ADP,PAYX,0.9977321407434491
ADP,REGN,0.9468879916304348
ADP,ROP,0.9990126929704691
ADP,ROST,0.9189845752821111
ADP,SBUX,0.9054717810094866
ADP,TMUS,0.9506920603688429
ADP,VRTX,0.9090118374807392
ADSK,AMZN,0.9709024643586833
ADSK,ANSS,0.9881517285605631
ADSK,AXON,0.954771649506272
ADSK,CDNS,0.9473527615204858
ADSK,CPRT,0.9330113144902936
ADSK,CSGP,0.9207092943974009
ADSK,DASH,0.9220762796926688
ADSK,FTNT,0.9906564956983119
ADSK,GOOG,0.9774204357895107
ADSK,GOOGL,0.9743044929873046
ADSK,IDXX,0.9053214784926903
ADSK,INTU,0.991076887736872
ADSK,LULU,0.9759143329353134
ADSK,MELI,0.9499011000689292
ADSK,META,0.9401146076853172
ADSK,MSFT,0.978438631268095
ADSK,MSTR,0.9747032854580903
ADSK,NFLX,0.937226459698387
ADSK,PYPL,0.9611664823248215
ADSK,SNPS,0.9312206411335092
ADSK,TTD,0.9037651537286577
ADSK,TTWO,0.9780491605915681
ADSK,WBD,0.9367442649213055
ADSK,WDAY,0.9270330324221643
AEP,AMGN,0.9903221312088377
AEP,AZN,0.930167370569323
AEP,CEG,0.9102738084853758
AEP,EXC,0.9985939815893228
AEP,GILD,0.9957706510838111
AEP,KDP,0.9952217310473578
AEP,KHC,0.9944815618777255
AEP,MDLZ,0.9957140091586479
AEP,ORLY,0.9759556785502631
AEP,PEP,0.9904345828373566
AEP,REGN,0.9003046659823888
AEP,TMUS,0.9125190319680148
AEP,XEL,0.9999448712118818
AMAT,AMD,0.9517773157014696
AMAT,ARM,0.9983609439067185
AMAT,ASML,0.9788985948878616
AMAT,AVGO,0.9870091307202206
AMAT,GFS,0.9874304264461289
AMAT,INTC,0.9765774125646824
AMAT,KLAC,0.9986301256024817
AMAT,LRCX,0.999579923104868
AMAT,MCHP,0.9972459051548963
AMAT,MRVL,0.9719811058499214
AMAT,MU,0.9966015818671028
AMAT,NXPI,0.9990314990275736
AMAT,ON,0.9964506781909546
AMAT,QCOM,0.9982883231915123
AMAT,TXN,0.9667306735486376
AMD,ARM,0.951769326195605
AMD,ASML,0.9696852163306571
AMD,AVGO,0.9232336818715218
AMD,GFS,0.9882906412570598
AMD,KLAC,0.965913617975769
AMD,LRCX,0.9554297086339655
AMD,MCHP,0.9294488251671753
AMD,MRVL,0.9965398359353894
AMD,MU,0.9733723107491002
AMD,NVDA,0.9836493095473533
AMD,NXPI,0.9380767980256179
AMD,ON,0.9643768358359237
AMD,QCOM,0.9590400234750676
AMGN,CEG,0.9259298048683179
AMGN,EXC,0.9944667989078819
AMGN,GILD,0.9924908565640704
AMGN,KDP,0.9963931944318573
AMGN,KHC,0.9808439923514488
AMGN,MDLZ,0.9888566255033598
AMGN,ORLY,0.9554782622824962
AMGN,PEP,0.963909247420547
AMGN,XEL,0.9903774160341675
AMZN,ANSS,0.9226585633515484
AMZN,APP,0.9737710944121647
AMZN,AXON,0.9939059964277936
AMZN,CRWD,0.946049394058431
AMZN,CSGP,0.9181512222961585
AMZN,DASH,0.9799134874247266
AMZN,DDOG,0.9476946146792439
AMZN,FTNT,0.9872089444003724
AMZN,GOOG,0.9101078556044857
AMZN,GOOGL,0.9029423324783629
AMZN,INTU,0.978834643879661
AMZN,LULU,0.9511035064020145
AMZN,MDB,0.9434173823335659
AMZN,MELI,0.9968633185802901
AMZN,META,0.9155075455038735
AMZN,MSFT,0.903179654977622
AMZN,MSTR,0.9921405955318657
AMZN,NFLX,0.9928325758821239
AMZN,PANW,0.9668364346448706
AMZN,PLTR,0.9609968434760884
AMZN,PYPL,0.995759879535596
AMZN,TEAM,0.9409457515104693
AMZN,TSLA,0.9053428125916
AMZN,TTD,0.9784169287496951
AMZN,TTWO,0.9992093061423729
AMZN,WDAY,0.9805520594933157
AMZN,ZS,0.951331174501315
ANSS,AXON,0.9001540437388451
ANSS,CDNS,0.9689899153560622
ANSS,CPRT,0.9725586593086876
ANSS,FTNT,0.9622926473301383
ANSS,GOOG,0.9913226739134157
ANSS,GOOGL,0.9908987910186944
ANSS,IDXX,0.9041624393327785
ANSS,INTU,0.9682145490008699
ANSS,LULU,0.9611218193164599
ANSS,META,0.9286747196692059
ANSS,MSFT,0.9965343295416182
ANSS,MSTR,0.9343091288721195
ANSS,PYPL,0.909317461922628
ANSS,SNPS,0.9350461164361445
ANSS,TTWO,0.9345777826943744
ANSS,WBD,0.9789419997650398
APP,AXON,0.9804613841656452
APP,CRWD,0.9948251072458368
APP,DASH,0.9771885412186113
APP,DDOG,0.9945373822941824
APP,FTNT,0.933541342764238
APP,INTU,0.9181583365310435
APP,MDB,0.9931831786113295
APP,MELI,0.9883806379584171
APP,MSTR,0.9519324289414041
APP,NFLX,0.990695671819912
APP,PANW,0.9948115328330981
APP,PLTR,0.9749842480938221
APP,PYPL,0.9775628883473653
APP,TEAM,0.9909768961072912
APP,TTD,0.9940692725525744
APP,TTWO,0.9661979243958446
APP,WDAY,0.9832825365562538
APP,ZS,0.9949718392130861
ARM,ASML,0.987187068845956
ARM,AVGO,0.9937761285994902
ARM,GFS,0.9864054051539202
ARM,INTC,0.9844825602249141
ARM,KLAC,0.9980640680604865
ARM,LRCX,0.9965377261720834
ARM,MCHP,0.9973996907108466
ARM,MRVL,0.969725395761824
ARM,MU,0.9945034892576743
ARM,NXPI,0.9979917086729955
ARM,ON,0.9913107936999725
ARM,QCOM,0.9996945233496377
ARM,TXN,0.9732493604696175
ASML,AVGO,0.9843198225608375
ASML,GFS,0.985574796675252
ASML,INTC,0.9697742859386653
ASML,KLAC,0.9861172027008156
ASML,LRCX,0.9759297059092253
ASML,MAR,0.9317413151088324
ASML,MCHP,0.9742735388248758
ASML,MRVL,0.9750561247852088
ASML,MU,0.9831021719594486
ASML,NVDA,0.9226043182057937
ASML,NXPI,0.9750974082461076
ASML,ON,0.9711236169812038
ASML,QCOM,0.9890693092351668
ASML,TXN,0.9475883545466964
AVGO,FANG,0.9184805248650543
AVGO,GFS,0.9657214376123057
AVGO,INTC,0.9972448896628748
AVGO,KLAC,0.9851756058199855
AVGO,LRCX,0.9819828396186698
AVGO,MCHP,0.9933044043652876
AVGO,MRVL,0.9421757873700516
AVGO,MU,0.9770598277705931
AVGO,NXPI,0.9904019531251105
AVGO,ON,0.9707227252251582
AVGO,QCOM,0.9915003139820192
AVGO,TXN,0.9889643014936581
AXON,CRWD,0.9563609942916576
AXON,CSGP,0.9456522430909176
AXON,DASH,0.9631656968793951
AXON,DDOG,0.9545725779664483
AXON,FTNT,0.9841883159975819
AXON,INTU,0.9771897004253759
AXON,LULU,0.9580813795131334
AXON,MDB,0.9508677928925983
AXON,MELI,0.9965608744487847
AXON,MSTR,0.9723017339051008
AXON,NFLX,0.9871846376172527
AXON,PANW,0.9836084845258135
AXON,PLTR,0.9440897835150166
AXON,PYPL,0.999733594407088
AXON,TEAM,0.9612863356477449
AXON,TTD,0.973134733603354
AXON,TTWO,0.9939571564514375
AXON,WDAY,0.995922778064103
AXON,ZS,0.9561722808382657
AZN,BIIB,0.9759869596981763
AZN,CEG,0.9033513200769832
AZN,COST,0.9085268722345519
AZN,EXC,0.9282698693258373
AZN,GILD,0.9361942043436856
AZN,KDP,0.9221111878504263
AZN,KHC,0.9051493907546474
AZN,MDLZ,0.9454506067518954
AZN,MNST,0.9715165293017537
AZN,ORLY,0.9822422588267491
AZN,PAYX,0.9220405309464973
AZN,PEP,0.9690871187882073
AZN,REGN,0.9972321455852395
AZN,ROP,0.9564341521693515
AZN,TMUS,0.9988791486393379
AZN,VRSK,0.9304872801990658
AZN,VRTX,0.9887597671888723
AZN,XEL,0.9271031118155784
BIIB,CCEP,0.9074482539338714
BIIB,CEG,0.9541020260434062
BIIB,CHTR,0.9254597771770547
BIIB,COST,0.9770172005321502
BIIB,CTAS,0.9639984039775902
BIIB,EA,0.9178943397837531
BIIB,FAST,0.9337074871176375
BIIB,GILD,0.915983310396938
BIIB,KDP,0.902583514571596
BIIB,MDLZ,0.9236832214882422
BIIB,MNST,0.9997041678414326
BIIB,ORLY,0.9674838345175203
BIIB,PAYX,0.9842089423705064
BIIB,PEP,0.9244687289819032
BIIB,REGN,0.9772614170468498
BIIB,ROP,0.9965766072445306
BIIB,TMUS,0.9800335126181722
BIIB,VRSK,0.9126198135532348
BIIB,VRTX,0.9497689854407798
BKNG,CDNS,0.9527026587035321
BKNG,GOOG,0.9213057277580784
BKNG,GOOGL,0.9272007758674287
BKNG,MAR,0.9307189166150676
BKNG,SNPS,0.9169750825398479
BKNG,WBD,0.922889854161448
BKR,CSCO,0.9163750481872591
BKR,FANG,0.9781131507657526
BKR,PCAR,0.9587548974017263
BKR,TXN,0.9192230689437214
CCEP,CEG,0.9875874258313788
CCEP,CHTR,0.9663082089031184
CCEP,CMCSA,0.9851584304130262
CCEP,COST,0.9590006815234354
CCEP,CSX,0.9728019186941262
CCEP,CTAS,0.9696798619473732
CCEP,FAST,0.9895435146236334
CCEP,HON,0.977157118216201
CCEP,LIN,0.9427661171659298
CCEP,MNST,0.9075261750280811
CCEP,PAYX,0.9387278283861354
CCEP,ROP,0.9359858244039017
CDNS,CPRT,0.9201549171031418
CDNS,GOOG,0.9926274038776207
CDNS,GOOGL,0.993413692357178
CDNS,META,0.9713485398158529
CDNS,MSFT,0.9511083482750904
CDNS,MSTR,0.9119441927728013
CDNS,SNPS,0.9865735272737232
CDNS,TSLA,0.9238637304890979
CDNS,WBD,0.9513318694135238
CDW,CSCO,0.9627256753512721
CDW,CTSH,0.9494891602016221
CDW,GEHC,0.9615888650559746
CDW,LIN,0.9575120008280705
CDW,MAR,0.9083605720339865
CDW,ODFL,0.9665083470030134
CDW,PCAR,0.9424169083767012
CEG,CHTR,0.9529385350909698
CEG,CMCSA,0.9560175448766396
CEG,COST,0.972680324884204
CEG,CSX,0.9322409475819862
CEG,CTAS,0.9746567392156442
CEG,EXC,0.9291023654401158
CEG,FAST,0.9802188964065776
CEG,GILD,0.9443322219504642
CEG,HON,0.9399436864021989
CEG,KDP,0.9417276133680311
CEG,MDLZ,0.9437257741459801
CEG,MNST,0.952228353452809
CEG,ORLY,0.9504028943126595
CEG,PAYX,0.9599722961462952
CEG,PEP,0.9041575604956882
CEG,ROP,0.9700985342594185
CEG,XEL,0.906440979136012
CHTR,CMCSA,0.9872958377633191
CHTR,COST,0.984923738372594
CHTR,CSX,0.9045456289420142
CHTR,CTAS,0.9924128089350732
CHTR,CTSH,0.9213176563874889
CHTR,EA,0.9239838820054282
CHTR,FAST,0.9928242022289369
CHTR,HON,0.9095653995949017
CHTR,LIN,0.9110284561935066
CHTR,MNST,0.9310239240692114
CHTR,PAYX,0.9756794365700509
CHTR,ROP,0.9528083791069833
CHTR,ROST,0.9458790248832564
CHTR,SBUX,0.9476214170773967
CMCSA,COST,0.9582320383145957
CMCSA,CSX,0.958628829557916
CMCSA,CTAS,0.9729087361348312
CMCSA,CTSH,0.9465458976038577
CMCSA,FAST,0.9919447321218411
CMCSA,HON,0.9611076608354716
CMCSA,LIN,0.9631553271788528
CMCSA,ODFL,0.911638167574933
CMCSA,PAYX,0.938834658005276
CMCSA,ROP,0.9171988909547534
COST,CTAS,0.9983717344685696
COST,EA,0.9370215350190532
COST,FAST,0.9852054302477431
COST,MNST,0.9799198175855706
COST,ORLY,0.9187230835732624
COST,PAYX,0.9978368701748254
COST,REGN,0.9098304611874061
COST,ROP,0.9909296907570031
COST,ROST,0.933360749429118
COST,SBUX,0.9254293507487268
COST,TMUS,0.9151580132337367
CPRT,FTNT,0.9005244998211013
CPRT,GOOG,0.947840397705125
CPRT,GOOGL,0.9506161049349757
CPRT,IDXX,0.9258043845032108
CPRT,INTU,0.9169309509160243
CPRT,ISRG,0.9102152072773391
CPRT,LULU,0.9349097890471646
CPRT,MSFT,0.9871073211655684
CPRT,ROST,0.9291015750116364
CPRT,SBUX,0.936818507610268
CPRT,WBD,0.9948077971497556
CRWD,DASH,0.9630814099965262
CRWD,DDOG,0.9994803736434832
CRWD,MDB,0.9994580824663225
CRWD,MELI,0.9678890846475493
CRWD,MSTR,0.9205780905004248
CRWD,NFLX,0.9743652956139303
CRWD,PANW,0.9884990431160035
CRWD,PLTR,0.9691072297280583
CRWD,PYPL,0.9516267122843096
CRWD,TEAM,0.9947631664427105
CRWD,TTD,0.986294112683828
CRWD,TTWO,0.9351166765434772
CRWD,WDAY,0.9651230471304025
CRWD,ZS,0.9987635244362166
CSCO,CSX,0.961816490111878
CSCO,HON,0.955450442846988
CSCO,LIN,0.9742680574274736
CSCO,PCAR,0.990834423186912
CSGP,DXCM,0.9742787102784636
CSGP,FTNT,0.9551849616573505
CSGP,IDXX,0.9836754753781183
CSGP,INTU,0.9624201904116432
CSGP,ISRG,0.9683745910024171
CSGP,LULU,0.9820774035879644
CSGP,MELI,0.9156513399457916
CSGP,MSFT,0.9063262551272754
CSGP,PANW,0.9102605321172411
CSGP,PYPL,0.9449142706887642
CSGP,TTWO,0.9297958222363486
CSGP,WDAY,0.9501901411352792
CSX,FAST,0.938607577348352
CSX,HON,0.9997484431826558
CSX,LIN,0.979185274507375
CSX,PCAR,0.9275741990235622
CTAS,EA,0.9280883945901202
CTAS,FAST,0.9929063802526549
CTAS,MNST,0.9673104969359808
CTAS,ORLY,0.9039432899045591
CTAS,PAYX,0.9929140870490754
CTAS,ROP,0.982494436751857
CTAS,ROST,0.9327326702499212
CTAS,SBUX,0.9279001313726881
CTSH,FAST,0.9025547179116381
CTSH,GEHC,0.9691940104040018
CTSH,LIN,0.9625950780665661
CTSH,MAR,0.9024828739006268
CTSH,ODFL,0.9949644999435328
DASH,DDOG,0.9692038821905508
DASH,FTNT,0.937416280010355
DASH,INTU,0.9204280706401086
DASH,MDB,0.9665111715076808
DASH,MELI,0.982034764408489
DASH,META,0.9245355185458778
DASH,MSTR,0.9845724038410196
DASH,NFLX,0.9932970112685321
DASH,PANW,0.9536506480236213
DASH,PDD,0.9363606442502079
DASH,PLTR,0.9962956794269106
DASH,PYPL,0.9646313848368726
DASH,TEAM,0.9410214721233099
DASH,TSLA,0.9429716925191195
DASH,TTD,0.994062342949654
DASH,TTWO,0.9716127738252485
DASH,WDAY,0.9474692248375799
DASH,ZS,0.9736581286434484
DDOG,MDB,0.9999134796081105
DDOG,MELI,0.9684059273473951
DDOG,MSTR,0.9261028572778425
DDOG,NFLX,0.9768983785985079
DDOG,PANW,0.9849887520319053
DDOG,PLTR,0.9759877003899857
DDOG,PYPL,0.950327196547458
DDOG,TEAM,0.9910184809711922
DDOG,TTD,0.9894637291791014
DDOG,TTWO,0.9361937966632552
DDOG,WDAY,0.9609922910676345
DDOG,ZS,0.999813075564526
DXCM,IDXX,0.9688449413031375
DXCM,ISRG,0.9728998017204478
DXCM,LULU,0.9191565326523936
DXCM,VRSK,0.9149745996237296
EA,IDXX,0.9226010709631682
EA,ISRG,0.9477465826869571
EA,MNST,0.9271392708809317
EA,PAYX,0.9526464059350003
EA,ROP,0.9241796135449281
EA,ROST,0.9888192896117379
EA,SBUX,0.9788528282145352
EXC,GILD,0.9989778969843782
EXC,KDP,0.9989854640425978
EXC,KHC,0.9884095774085304
EXC,MDLZ,0.9982645332889443
EXC,ORLY,0.9784964109461084
EXC,PEP,0.9864187083992006
EXC,TMUS,0.9113186573236766
EXC,XEL,0.9982050479916624
FANG,INTC,0.9422552818407646
FANG,MCHP,0.9208723455313287
FANG,NXPI,0.9101257066382349
FANG,TXN,0.9661853941518466
FAST,HON,0.9438815221093679
FAST,LIN,0.9250237856063847
FAST,MNST,0.9365415255048959
FAST,PAYX,0.9719991763985465
FAST,ROP,0.9599812832166
FAST,ROST,0.9032614815013318
FAST,SBUX,0.9035446542294249
FTNT,GOOG,0.9394729371043569
FTNT,GOOGL,0.9345001781019832
FTNT,IDXX,0.9249186236429066
FTNT,INTU,0.9989349906154205
FTNT,LULU,0.9870658469100734
FTNT,MELI,0.9762131466707257
FTNT,META,0.9033024856437846
FTNT,MSFT,0.9543398919616767
FTNT,MSTR,0.9759340830734969
FTNT,NFLX,0.9614657146245351
FTNT,PANW,0.936255176637259
FTNT,PLTR,0.9054882758650757
FTNT,PYPL,0.987506268636798
FTNT,TTD,0.9336211219110118
FTNT,TTWO,0.9927657992731569
FTNT,WDAY,0.9682610300976222
GEHC,LIN,0.9027976884414356
GEHC,MAR,0.9791679567915966
GEHC,ODFL,0.9885010389433206
GFS,INTC,0.9444521725815919
GFS,KLAC,0.9939785304079284
GFS,LRCX,0.9891959299344274
GFS,MCHP,0.974426772840787
GFS,MRVL,0.9966707241447152
GFS,MU,0.996918639274134
GFS,NVDA,0.9446647807832351
GFS,NXPI,0.979841151910911
GFS,ON,0.9923939868422117
GFS,QCOM,0.9901365253511172
GFS,TXN,0.9224484675214947
GILD,KDP,0.9992726429769871
GILD,KHC,0.9809194230144295
GILD,MDLZ,0.9996109391875412
GILD,MNST,0.9067457110380018
GILD,ORLY,0.9843508237338947
GILD,PEP,0.9857801191575878
GILD,REGN,0.9084709004814022
GILD,ROP,0.9110760095456952
GILD,TMUS,0.9209754122376711
GILD,XEL,0.9949181492952198
GOOG,GOOGL,0.999845497531464
GOOG,INTU,0.9420468047535572
GOOG,LULU,0.9220055376628503
GOOG,META,0.9631101198003669
GOOG,MSFT,0.9790014040439291
GOOG,MSTR,0.9372986932959304
GOOG,SNPS,0.9721905491376996
GOOG,TSLA,0.911807816512084
GOOG,TTWO,0.9193422785111122
GOOG,WBD,0.9675144616288769
GOOGL,INTU,0.9376892352477627
GOOGL,LULU,0.9185694495585114
GOOGL,META,0.9601957572376378
GOOGL,MSFT,0.979288604920552
GOOGL,MSTR,0.9310275924617138
GOOGL,SNPS,0.9710141714615729
GOOGL,TSLA,0.9068689663676
GOOGL,TTWO,0.9126986669812914
GOOGL,WBD,0.9705966606341986
HON,LIN,0.9760300922562132
HON,PCAR,0.9194249062746995
IDXX,INTU,0.9397313061768267
IDXX,ISRG,0.9955924837827597
IDXX,LULU,0.9734296657326507
IDXX,MSFT,0.9282734332833232
INTC,KLAC,0.9716632292483168
INTC,LRCX,0.9699815286561227
INTC,MCHP,0.988278063971146
INTC,MRVL,0.9151792007271078
INTC,MU,0.9606980042978213
INTC,NXPI,0.9832126665965983
INTC,ON,0.9550390432942808
INTC,QCOM,0.9804007994232562
INTC,TXN,0.9967437248057759
INTU,ISRG,0.9035499196665281
INTU,LULU,0.9930242805550061
INTU,MELI,0.9658973198962677
INTU,MSFT,0.9637926208566917
INTU,MSTR,0.9660896924684762
INTU,NFLX,0.9479670921623069
INTU,PANW,0.9239984915269287
INTU,PYPL,0.9808215346617692
INTU,TTD,0.9164618897756182
INTU,TTWO,0.9861974320740152
INTU,WBD,0.9081356833606995
INTU,WDAY,0.9609806807558621
ISRG,LULU,0.9477154152972994
ISRG,MSFT,0.9001060455547579
ISRG,ROST,0.9167461065422284
ISRG,SBUX,0.9006540602278957
KDP,KHC,0.981534170957112
KDP,MDLZ,0.9978373253630215
KDP,ORLY,0.977068766330534
KDP,PEP,0.9799947434321503
KDP,TMUS,0.9054926493845986
KDP,XEL,0.9946112910203848
KHC,MDLZ,0.9805344522988035
KHC,ORLY,0.9524005231387944
KHC,PEP,0.9820083046615603
KHC,XEL,0.995459756260385
KLAC,LRCX,0.9985060465175845
KLAC,MCHP,0.9931776139442208
KLAC,MRVL,0.9819053497903129
KLAC,MU,0.9990900764687403
KLAC,NVDA,0.903779301827347
KLAC,NXPI,0.9957696545862258
KLAC,ON,0.9967599521517484
KLAC,QCOM,0.9991067196745025
KLAC,TXN,0.9576451758220436
LIN,ODFL,0.9505738871590166
LIN,PCAR,0.9348925821506265
LRCX,MCHP,0.9950221846319977
LRCX,MRVL,0.9754809999966948
LRCX,MU,0.9976474674356055
LRCX,NXPI,0.9976958326068303
LRCX,ON,0.9984260849482327
LRCX,QCOM,0.9969413416886418
LRCX,TXN,0.9595629023828867
LULU,MELI,0.9371989895182244
LULU,MSFT,0.9665208357092582
LULU,MSTR,0.9289173769326711
LULU,NFLX,0.9105076551134681
LULU,PANW,0.9000097840746587
LULU,PYPL,0.9612864612998381
LULU,TTWO,0.9624052190800649
LULU,WBD,0.916402243627984
LULU,WDAY,0.9459147961958821
MAR,ODFL,0.9381055059642314
MCHP,MRVL,0.9531510167952996
MCHP,MU,0.9880895695041545
MCHP,NXPI,0.9994814144791229
MCHP,ON,0.9879092617215524
MCHP,QCOM,0.9955602266476419
MCHP,TXN,0.9828217938809332
MDB,MELI,0.9650787194635594
MDB,MSTR,0.9212474403835118
MDB,NFLX,0.9740328526505455
MDB,PANW,0.9836011028775998
MDB,PLTR,0.9743211804024006
MDB,PYPL,0.9463738368632332
MDB,TEAM,0.9909298573598435
MDB,TTD,0.9876660207074506
MDB,TTWO,0.9315123061197609
MDB,WDAY,0.9581220356676454
MDB,ZS,0.9995615906646087
MDLZ,MNST,0.9146720772207136
MDLZ,ORLY,0.9885065784669108
MDLZ,PEP,0.9895562372146554
MDLZ,REGN,0.9194344112274074
MDLZ,ROP,0.917233235199438
MDLZ,TMUS,0.9311269409057328
MDLZ,XEL,0.9947295810064413
MELI,MSTR,0.9825198641708267
MELI,NFLX,0.9969981644719182
MELI,PANW,0.9835610155811326
MELI,PLTR,0.9680275638003769
MELI,PYPL,0.9966486831393028
MELI,TEAM,0.9647543874567852
MELI,TTD,0.9879277146859501
MELI,TTWO,0.9941568900279587
MELI,WDAY,0.989509972028417
MELI,ZS,0.970768071213763
META,MSTR,0.9579302991573667
META,PDD,0.9270519910313838
META,PLTR,0.9027074460138721
META,SNPS,0.995026986674722
META,TSLA,0.9880891955360112
META,TTWO,0.9143262151698435
MNST,ORLY,0.9611136731289532
MNST,PAYX,0.9874060518706095
MNST,PEP,0.9149251189080196
MNST,REGN,0.9742205882945698
MNST,ROP,0.9971728234454043
MNST,TMUS,0.9766215087567939
MNST,VRSK,0.9143061614622813
MNST,VRTX,0.9460149088519381
MRVL,MU,0.9880167280089127
MRVL,NVDA,0.9661577649892557
MRVL,NXPI,0.9608837968193583
MRVL,ON,0.9827922492514694
MRVL,QCOM,0.9754256851357488
MSFT,MSTR,0.908576069728597
MSFT,SNPS,0.904433516053553
MSFT,TTWO,0.9179585825997376
MSFT,WBD,0.9868942203370831
MSTR,NFLX,0.9846608010727074
MSTR,PANW,0.9336229427241736
MSTR,PDD,0.9038699676012416
MSTR,PLTR,0.9661779490617882
MSTR,PYPL,0.9765255940523464
MSTR,SNPS,0.9319684060309459
MSTR,TEAM,0.9041309745606566
MSTR,TSLA,0.9502939166700786
MSTR,TTD,0.9701072060887173
MSTR,TTWO,0.9903772080645085
MSTR,WDAY,0.948638410295731
MSTR,ZS,0.9319939668727654
MU,NVDA,0.916177327291236
MU,NXPI,0.9920478332060189
MU,ON,0.9982933256630625
MU,QCOM,0.9964626231492328
MU,TXN,0.9448328397237149
NFLX,PANW,0.9787558681993614
NFLX,PLTR,0.9845331984201774
NFLX,PYPL,0.9874287480336219
NFLX,TEAM,0.963999272209686
NFLX,TSLA,0.9077728338360604
NFLX,TTD,0.9961005280094347
NFLX,TTWO,0.9874131989377917
NFLX,WDAY,0.9780412734090446
NFLX,ZS,0.97982634801759
NVDA,ON,0.9019036033825232
NXPI,ON,0.9923784963840764
NXPI,QCOM,0.9968345674765354
NXPI,TXN,0.9763789706588231
ON,QCOM,0.9928951114377004
ON,TXN,0.9423272013497855
ORLY,PAYX,0.9202220099921012
ORLY,PEP,0.9893836745272593
ORLY,REGN,0.9670599217279823
ORLY,ROP,0.9577870673031949
ORLY,TMUS,0.974581356164883
ORLY,VRTX,0.9441629345794573
ORLY,XEL,0.9737139080368507
PANW,PLTR,0.9475655172108841
PANW,PYPL,0.979530949551461
PANW,TEAM,0.9950723206558699
PANW,TTD,0.978531422832784
PANW,TTWO,0.9617203774574955
PANW,WDAY,0.9926812750582513
PANW,ZS,0.9839658557625495
PAYX,REGN,0.9269979713084722
PAYX,ROP,0.9937830138030039
PAYX,ROST,0.9416569360628796
PAYX,SBUX,0.931048162895056
PAYX,TMUS,0.9303942142745728
PDD,PLTR,0.9473140379264997
PDD,TSLA,0.9735947039894892
PDD,TTD,0.9033243590935227
PEP,REGN,0.9482967384362728
PEP,ROP,0.9066266167970268
PEP,TMUS,0.9563979685811321
PEP,VRTX,0.9351409234067813
PEP,XEL,0.9896095418491097
PLTR,PYPL,0.9444954205164723
PLTR,TEAM,0.9429622098978057
PLTR,TSLA,0.9342132566172537
PLTR,TTD,0.9928746466137114
PLTR,TTWO,0.9494165614754118
PLTR,WDAY,0.9311153408714302
PLTR,ZS,0.979986005362783
PYPL,TEAM,0.9554096006881563
PYPL,TTD,0.9721908864655024
PYPL,TTWO,0.9961630477032797
PYPL,WDAY,0.9936279709683234
PYPL,ZS,0.9523492060976272
QCOM,TXN,0.967408970373703
REGN,ROP,0.9564799749347924
